Barn [kW],Dishwasher [kW],Fridge [kW],Furnace 1 [kW],Furnace 2 [kW],Garage door [kW],Home office [kW],House overall [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Living room [kW],Microwave [kW],Solar [kW],Well [kW],Wine cellar [kW],apparentTemperature,datetime,dewPoint,gen [kW],humidity,precipIntensity,precipProbability,pressure,temperature,use [kW],visibility,windBearing,windSpeed
0.028083333,0.11285,0.121116667,0.020416667,0.071566667,0.012866667,0.04025,0.46393333299999995,0.00055,5.000000000000002e-05,0.0,0.001316667,0.0039,0.276916667,0.000983333,0.129916667,68.84,2016-01-04 03:24:00,61.48,0.276916667,0.77,0.0049,0.21,1011.3,68.84,0.46393333299999995,9.73,102.0,5.85
0.028316667,0.0006,0.00515,0.020366667,0.067116667,0.012983333,0.040166667,0.063733333,0.000766667,1.67e-05,0.0,0.001566667,0.004066667,0.410016667,0.000983333,0.008016667,67.9,2016-01-04 03:25:00,60.4,0.410016667,0.77,0.0,0.0,1011.62,67.9,0.063733333,10.0,97.0,7.22
0.02775,0.000283333,0.005433333,0.020166667,0.065633333,0.012816667,0.0402,0.1443,0.000733333,6.67e-05,0.0,0.001433333,0.00395,0.31705,0.000966667,0.11905,66.01,2016-01-04 03:26:00,59.01,0.31705,0.78,0.0052,0.23,1011.95,66.01,0.1443,10.0,103.0,6.97
0.02735,0.000283333,0.14015,0.020033333,0.064483333,0.012833333,0.040166667,0.338416667,0.00045,6.67e-05,1.67e-05,0.001266667,0.003833333,0.21075,0.00095,0.007933333,65.16,2016-01-04 03:27:00,58.36,0.21075,0.79,0.0018,0.04,1011.92,65.16,0.338416667,10.0,100.0,6.15
0.02785,0.000266667,0.005433333,0.019933333,0.06425,0.012666667,0.040166667,0.469466667,0.00075,8.33e-05,0.0,0.001433333,0.003783333,0.033566667,0.000966667,0.131416667,62.62,2016-01-04 03:28:00,56.66,0.033566667,0.81,0.0034,0.12,1011.97,62.62,0.469466667,9.76,76.0,6.27
0.02765,0.000283333,0.1405,0.02015,0.06615,0.012883333,0.040033333,0.51735,0.000466667,5e-05,0.0,0.001416667,0.003933333,0.029666667,0.001,0.00805,62.22,2016-01-04 03:29:00,55.93,0.029666667,0.8,0.0022,0.06,1011.58,62.22,0.51735,10.0,73.0,6.4
0.028883333,0.0003,0.005166667,0.020333333,0.066766667,0.012983333,0.0405,0.379066667,0.000733333,1.67e-05,1.67e-05,0.001466667,0.00395,0.0022,0.001,0.007783333,61.04,2016-01-04 03:30:00,55.9,0.0022,0.83,0.0073,0.36,1011.35,61.04,0.379066667,9.85,72.0,5.66
0.030133333,0.00025,0.142133333,0.020366667,0.063916667,0.0129,0.042133333,0.671183333,0.0005,1.67e-05,0.0,0.00125,0.0038,0.0034,0.000816667,0.13225,60.7,2016-01-04 03:31:00,56.01,0.0034,0.85,0.0039,0.15,1011.25,60.7,0.671183333,9.32,82.0,5.18
0.030883333,0.0,0.119583333,0.0205,0.063733333,0.013,0.462316667,0.947166667,0.000583333,0.000166667,0.0,0.001666667,0.004,0.003383333,0.001016667,0.008116667,60.25,2016-01-04 03:32:00,55.78,0.003383333,0.85,0.003,0.1,1011.67,60.25,0.947166667,9.13,61.0,4.42
0.031083333,0.0,0.146633333,0.020683333,0.0809,0.013166667,0.045766667,0.646883333,0.000466667,5e-05,1.67e-05,0.00165,0.004083333,0.003433333,0.00105,0.007966667,60.43,2016-01-04 03:33:00,55.69,0.003433333,0.84,0.0018,0.04,1012.13,60.43,0.646883333,9.69,69.0,4.26
0.031116667,1.67e-05,0.120616667,0.020716667,0.079916667,0.013183333,0.045866667,0.551683333,0.00055,6.67e-05,0.0,0.001516667,0.004033333,0.003383333,0.001016667,0.008016667,60.93,2016-01-04 03:34:00,55.79,0.003383333,0.83,0.0,0.0,1012.48,60.93,0.551683333,9.71,68.0,4.44
0.031416667,0.0,0.005183333,0.020833333,0.064116667,0.013233333,0.045683333,0.384033333,0.000766667,1.67e-05,0.0,0.001733333,0.004083333,0.00345,0.001016667,0.008066667,61.53,2016-01-04 03:35:00,56.03,0.00345,0.82,0.0,0.0,1012.48,61.53,0.384033333,9.49,87.0,4.73
0.030783333,0.0,0.119983333,0.020533333,0.06305,0.013,0.045583333,0.640083333,0.000566667,0.0,0.0,0.001516667,0.003916667,0.003183333,0.00095,0.13115,62.61,2016-01-04 03:36:00,56.31,0.003183333,0.8,0.0,0.0,1011.77,62.61,0.640083333,10.0,101.0,5.06
0.031,0.0,0.064183333,0.020716667,0.0634,0.0132,0.04565,0.4531,0.000633333,3.33e-05,1.67e-05,0.0017,0.003983333,0.003083333,0.000983333,0.007983333,63.41,2016-01-04 03:37:00,56.89,0.003083333,0.79,0.0,0.0,1011.7,63.41,0.4531,9.79,104.0,5.23
0.03105,1.67e-05,0.119916667,0.020633333,0.064016667,0.013133333,0.04555,0.52255,0.00055,3.33e-05,1.67e-05,0.00165,0.004,0.002983333,0.001,0.00795,64.3,2016-01-04 03:38:00,57.29,0.002983333,0.78,0.0087,0.46,1011.68,64.3,0.52255,9.1,116.0,5.94
0.030983333,1.67e-05,0.005183333,0.020783333,0.0643,0.013216667,0.045616667,0.382416667,0.00075,1.67e-05,0.0,0.0017,0.004,0.002966667,0.001,0.00795,65.18,2016-01-04 03:39:00,58.06,0.002966667,0.78,0.0,0.0,1011.56,65.18,0.382416667,9.84,137.0,5.04
0.02955,1.67e-05,0.005249999999999998,0.0209,0.064383333,0.013283333,0.044433333,0.37675,0.000783333,1.67e-05,0.0,0.001483333,0.003983333,0.000883333,0.000966667,0.00815,65.7,2016-01-04 03:40:00,59.03,0.000883333,0.79,0.0,0.0,1011.26,65.7,0.37675,9.6,134.0,5.42
0.029333333,0.0,0.0333,0.0206,0.06365,0.013016667,0.043666667,0.523266667,0.000683333,6.67e-05,1.67e-05,0.0016,0.003983333,0.00665,0.000966667,0.129316667,65.65,2016-01-04 03:41:00,59.31,0.00665,0.8,0.0,0.0,1011.06,65.65,0.523266667,9.38,131.0,4.89
0.028916667,0.0,0.00505,0.020333333,0.06195,0.012866667,0.043716667,0.434716667,0.00075,0.0001,1.67e-05,0.001583333,0.00395,0.06685,0.001016667,0.131516667,65.55,2016-01-04 03:42:00,59.66,0.06685,0.81,0.0083,0.43,1010.71,65.55,0.434716667,8.74,138.0,5.29
0.0286,1.67e-05,0.147766667,0.02,0.067716667,0.012816667,0.043466667,0.527166667,0.000433333,5e-05,0.0,0.001466667,0.003933333,0.037916667,0.001016667,0.0079,65.08,2016-01-04 03:43:00,60.54,0.037916667,0.85,0.0197,0.6,1010.46,65.08,0.527166667,7.46,139.0,5.0
0.027583333,3.33e-05,0.11905,0.1507,0.064983333,0.03375,0.043633333,0.60955,0.000466667,5e-05,0.0,0.339683333,0.00405,0.340933333,0.001,0.007933333,64.32,2016-01-04 03:44:00,60.8,0.340933333,0.88,0.0248,0.63,1010.38,64.32,0.60955,7.62,133.0,4.48
0.028883333,1.67e-05,0.005116667,0.02,0.065333333,0.012733333,0.043633333,0.5152,0.00085,1.67e-05,0.0,0.102766667,0.004116667,0.395366667,0.001,0.1308,63.97,2016-01-04 03:45:00,60.85,0.395366667,0.9,0.0216,0.61,1010.53,63.97,0.5152,7.13,136.0,3.62
0.028083333,0.0,0.1223,0.02005,0.066216667,0.01285,0.043516667,0.027266667,0.000533333,5e-05,0.0,0.001533333,0.004083333,0.411633333,0.000983333,0.008033333,63.51,2016-01-04 03:46:00,60.79,0.411633333,0.91,0.0059,0.27,1010.57,63.51,0.027266667,5.85,129.0,4.76
0.027716667,1.67e-05,0.021183333,0.020166667,0.0702,0.039033333,0.04365,0.026133333,0.000716667,5e-05,0.0,0.001466667,0.003966667,0.436016667,0.000966667,0.1326,63.25,2016-01-04 03:47:00,60.69,0.436016667,0.91,0.0052,0.23,1010.63,63.25,0.026133333,5.66,117.0,4.41
0.0275,0.0,0.13365,0.019933333,0.064833333,0.01275,0.0436,0.174516667,0.000483333,6.67e-05,1.67e-05,0.102766667,0.004,0.410183333,0.000983333,0.056916667,62.67,2016-01-04 03:48:00,60.49,0.410183333,0.93,0.0164,0.57,1010.91,62.67,0.174516667,6.26,142.0,3.65
0.0271,0.0,0.13185,0.019833333,0.0685,0.0126,0.04355,0.2914,0.00045,5e-05,0.0,0.102633333,0.003983333,0.3842,0.000983333,0.13435,62.35,2016-01-04 03:49:00,60.22,0.3842,0.93,0.0147,0.56,1011.07,62.35,0.2914,6.36,104.0,3.54
0.027066667,5e-05,0.13065,0.151733333,0.062866667,0.012566667,0.043616667,0.384733333,0.000483333,5e-05,0.0,0.10475,0.003983333,0.314716667,0.000983333,0.04405,61.95,2016-01-04 03:50:00,59.66,0.314716667,0.92,0.016,0.57,1010.91,61.95,0.384733333,7.28,95.0,2.48
0.027333333,1.319783333,0.130916667,0.145833333,0.072533333,0.011016667,0.044133333,3.2712,0.000683333,0.001083333,1.67e-05,0.103966667,0.004,0.104016667,1.299433333,0.132383333,61.37,2016-01-04 03:51:00,59.25,0.104016667,0.93,0.005,0.21,1010.37,61.37,3.2712,7.9,101.0,2.02
0.027666667,1.346133333,0.131716667,0.017616667,0.075816667,0.011383333,0.044183333,1.825733333,0.0006,0.000983333,3.33e-05,0.10145,0.003983333,0.0615,0.000966667,0.007133333,60.93,2016-01-04 03:52:00,58.78,0.0615,0.93,0.0,0.0,1009.96,60.93,1.825733333,7.51,56.0,2.81
0.0292,1.67e-05,0.132883333,0.020266667,0.064033333,0.0129,0.043616667,0.731716667,0.000633333,0.000116667,1.67e-05,0.103966667,0.00415,0.028316667,0.001,0.008033333,60.84,2016-01-04 03:53:00,58.65,0.028316667,0.92,0.0019,0.05,1009.66,60.84,0.731716667,7.25,87.0,3.47
0.029283333,0.0,0.511183333,0.020066667,0.062683333,0.01235,0.044333333,1.512883333,0.000366667,0.000266667,1.67e-05,0.101933333,0.00405,0.00165,0.001,0.133333333,60.81,2016-01-04 03:54:00,58.58,0.00165,0.92,0.0,0.0,1009.77,60.81,1.512883333,6.1,58.0,2.64
0.030583333000000004,1.67e-05,0.176516667,0.019866667,0.064683333,0.087616667,0.04585,1.307116667,0.000533333,6.67e-05,0.0,0.10135,0.004083333,0.003316667,0.001033333,0.007766667,60.45,2016-01-04 03:55:00,58.57,0.003316667,0.94,0.0016,0.03,1010.05,60.45,1.307116667,5.17,66.0,2.52
0.030516667,1.67e-05,0.1477,0.020066667,0.079216667,0.012833333,0.045466667,0.622916667,0.000533333,6.67e-05,0.0,0.001583333,0.077616667,0.003366667,0.000966667,0.00795,60.4,2016-01-04 03:56:00,58.44,0.003366667,0.93,0.0,0.0,1010.34,60.4,0.622916667,7.37,44.0,3.1
0.030816667,0.0,0.14515,0.020416667,0.0637,0.01265,0.045683333,0.7653,0.000583333,0.0,1.67e-05,0.001666667,0.0789,0.003033333,0.000983333,0.00795,62.51,2016-01-04 03:57:00,59.57,0.003033333,0.9,0.0082,0.42,1010.53,62.51,0.7653,7.49,60.0,1.93
0.030866667,0.0,0.134016667,0.020483333,0.06225,0.012966667,0.0456,0.660133333,0.000533333,0.0,0.0,0.00155,0.004,0.003033333,0.001,0.131983333,63.37,2016-01-04 03:58:00,59.73,0.003033333,0.88,0.0,0.0,1010.48,63.37,0.660133333,7.55,41.0,1.39
0.031,0.0,0.065416667,0.020683333,0.0636,0.013183333,0.045633333,0.465583333,0.00065,0.0,1.67e-05,0.001666667,0.004,0.003083333,0.001,0.008016667,64.74,2016-01-04 03:59:00,60.53,0.003083333,0.86,0.0009,0.01,1010.3,64.74,0.465583333,9.21,42.0,1.95
0.031,0.0,0.005066667,0.020633333,0.062916667,0.01305,0.045783333,0.521366667,0.000766667,0.0001,1.67e-05,0.00155,0.004,0.003016667,0.001,0.1362,66.23,2016-01-04 04:00:00,61.47,0.003016667,0.85,0.0025,0.07,1010.71,66.23,0.521366667,8.14,229.0,2.14
0.031033333,1.67e-05,0.124316667,0.02065,0.063666667,0.01315,0.045583333,0.444333333,0.000583333,6.67e-05,0.0,0.00165,0.004,0.00305,0.001033333,0.008033333,68.53,2016-01-04 04:01:00,62.15,0.00305,0.8,0.0,0.0,1010.53,68.53,0.444333333,9.46,202.0,2.24
0.031116667,1.67e-05,0.005216667,0.020616667,0.063616667,0.013166667,0.04585,0.294233333,0.000766667,0.0,0.0,0.001566667,0.00415,0.003366667,0.000966667,0.008016667,70.58,2016-01-04 04:02:00,63.31,0.003366667,0.78,0.0035,0.13,1010.38,70.58,0.294233333,9.43,213.0,2.31
0.031133333,0.0,0.126783333,0.020583333,0.06415,0.013116667,0.045516667,0.446783333,0.000566667,5e-05,1.67e-05,0.001666667,0.004183333,0.003366667,0.001016667,0.008066667,71.64,2016-01-04 04:03:00,64.22,0.003366667,0.77,0.007,0.34,1010.14,71.64,0.446783333,9.59,212.0,2.35
0.029716667,0.0,0.005183333,0.020533333,0.064416667,0.013116667,0.0443,0.285616667,0.000766667,0.0,1.67e-05,0.001533333,0.0042,0.000716667,0.001,0.008016667,73.58,2016-01-04 04:04:00,63.7,0.000716667,0.71,0.0051,0.22,1010.09,73.58,0.285616667,9.67,206.0,3.95
0.028866667,0.0,0.13805,0.02005,0.06285,0.0129,0.043466667,0.44015,0.000533333,8.33e-05,0.0,0.001616667,0.00405,0.00665,0.000983333,0.008033333,74.33,2016-01-04 04:05:00,63.97,0.00665,0.7,0.0069,0.33,1010.18,74.33,0.44015,9.27,347.0,2.96
0.0285,0.0,0.118166667,0.019583333,0.061166667,0.01255,0.043366667,0.4703,0.000566667,0.0,1.67e-05,0.0015,0.00405,0.06605,0.001016667,0.131066667,73.83,2016-01-04 04:06:00,63.61,0.06605,0.7,0.0014,0.03,1010.43,73.83,0.4703,9.67,328.0,3.29
0.02775,0.0,0.005066667,0.019616667,0.064883333,0.012583333000000002,0.04375,2.143883333,0.0007,0.0014333330000000002,3.33e-05,0.33575,0.004016667,0.040983333,1.583733333,0.007783333,71.36,2016-01-04 04:07:00,64.03,0.040983333,0.78,0.0029,0.09,1011.1,71.36,2.143883333,8.54,339.0,3.97
5.664916667,0.0,0.122283333,0.019116667,0.0692,0.012333333,0.043183333,5.8772,0.0008,0.0002,1.67e-05,0.0016,0.00415,0.3302,0.00135,0.0072,69.71,2016-01-04 04:08:00,62.74,0.3302,0.79,0.0229,0.62,1012.03,69.71,5.8772,8.77,331.0,6.06
0.605183333,0.0007,0.00445,1.015866667,0.065866667,0.011383333,0.0438,1.7388,0.001033333,0.00065,1.67e-05,0.00115,0.00405,0.378983333,0.000983333,0.128883333,67.72,2016-01-04 04:09:00,62.96,0.378983333,0.85,0.0233,0.62,1012.87,67.72,1.7388,8.99,342.0,6.24
0.427316667,1.67e-05,0.005316666999999997,0.019866667,0.066633333,0.012733333,0.043416667,1.0743,0.00125,0.2562,0.0,0.001183333,0.0039,0.409516667,0.000783333,0.007533333,66.6,2016-01-04 04:10:00,62.52,0.409516667,0.87,0.0032,0.11,1013.37,66.6,1.0743,9.15,356.0,5.2
0.029166667,0.11455,0.1434,0.019933333,0.0669,0.01265,0.043566667,0.356766667,0.000516667,0.0,1.67e-05,0.001366667,0.0041,0.411966667,0.000983333,0.1298,65.65,2016-01-04 04:11:00,61.78,0.411966667,0.87,0.0013,0.02,1014.25,65.65,0.356766667,9.14,358.0,4.62
0.02935,0.000633333,0.005183333,0.019533333,0.066383333,0.012633333,0.039983333,0.214966667,0.000783333,6.67e-05,1.67e-05,0.001633333,0.00405,0.38535,0.001,0.007383333,64.44,2016-01-04 04:12:00,61.19,0.38535,0.89,0.0,0.0,1014.5,64.44,0.214966667,9.6,341.0,3.31
0.02915,0.000283333,0.005033333,0.020083333,0.0645,0.01275,0.040183333,0.05105,0.000766667,6.67e-05,0.0,0.00145,0.004116667,0.354566667,0.001,0.131016667,63.45,2016-01-04 04:13:00,60.59,0.354566667,0.9,0.0,0.0,1014.65,63.45,0.05105,9.4,340.0,3.41
0.029383333,0.0003,0.1146,0.020033333,0.065683333,0.012833333,0.03995,0.25675,0.000566667,0.0001,1.67e-05,0.001533333,0.004066667,0.3074,0.000983333,0.0074,62.92,2016-01-04 04:14:00,60.15,0.3074,0.91,0.0,0.0,1015.08,62.92,0.25675,8.83,351.0,2.03
0.02875,0.000283333,0.005033333,0.01955,0.06485,0.01255,0.040083333,0.15985,0.000733333,5e-05,1.67e-05,0.00155,0.00405,0.189716667,0.001,0.080516667,61.68,2016-01-04 04:15:00,59.02,0.189716667,0.91,0.0,0.0,1015.21,61.68,0.15985,9.8,358.0,1.89
0.029083333,0.000283333,0.123433333,0.019966667,0.08005,0.0127,0.054266667,0.4893,0.00055,1.67e-05,0.0,0.001433333,0.0041,0.0896,0.000983333,0.133666667,59.84,2016-01-04 04:16:00,57.44,0.0896,0.92,0.0,0.0,1015.72,59.84,0.4893,8.45,293.0,1.89
0.029966667,3.33e-05,0.145983333,0.0198,0.066233333,0.01275,0.0398,1.034466667,0.00065,0.0002,0.0,0.001466667,0.003583333,0.029683333,0.001,0.00805,58.63,2016-01-04 04:17:00,56.15,0.029683333,0.91,0.0,0.0,1016.61,58.63,1.034466667,8.16,338.0,2.93
0.029916667,0.0,0.005116667,0.020033333,0.062616667,0.01285,0.081866667,0.546666667,0.000783333,3.33e-05,1.67e-05,0.001483333,0.00395,0.0013,0.001,0.008066667,58.78,2016-01-04 04:18:00,56.02,0.0013,0.91,0.0,0.0,1017.28,58.78,0.546666667,9.89,306.0,2.51
0.031033332999999996,1.67e-05,0.14285,0.019866667,0.06375,0.012633333,0.457083333,0.982516667,0.000483333,0.00015,0.0,0.001533333,0.0038,0.003033333,0.001,0.00775,61.87,2016-01-04 04:19:00,57.04,0.003033333,0.84,0.0,0.0,1017.93,61.87,0.982516667,10.0,337.0,4.6
0.031266667,0.0,0.0048,0.020383333,0.063833333,0.012933333,0.46265,0.713166667,0.000783333,0.000266667,1.67e-05,0.00155,0.004016667,0.003133333,0.001,0.007833333,64.31,2016-01-04 04:20:00,56.38,0.003133333,0.75,0.0,0.0,1018.31,64.31,0.713166667,10.0,344.0,6.97
0.031766667,0.0,0.14085,0.020483333,0.06435,0.013083333,0.04265,0.561866667,0.0005,3.33e-05,0.0,0.001516667,0.004016667,0.00305,0.001,0.008033333,65.85,2016-01-04 04:21:00,55.71,0.00305,0.7,0.0,0.0,1018.24,65.85,0.561866667,10.0,356.0,7.31
0.031916667,0.0,0.0051,0.020616667,0.064033333,0.013066667,0.04265,0.421716667,0.000783333,3.33e-05,1.67e-05,0.001683333,0.004016667,0.003066667,0.001,0.119066667,67.61,2016-01-04 04:22:00,55.64,0.003066667,0.66,0.0,0.0,1018.16,67.61,0.421716667,10.0,10.0,7.83
0.0319,1.67e-05,0.140066667,0.020633333,0.063633333,0.013066667,0.042333333,0.599216667,0.00055,1.67e-05,1.67e-05,0.0016,0.004,0.003083333,0.001,0.136816667,69.09,2016-01-04 04:23:00,55.45,0.003083333,0.62,0.0,0.0,1018.39,69.09,0.599216667,10.0,17.0,8.96
0.031966667,1.67e-05,0.005216667,0.020733333,0.065,0.013216667,0.042266667,0.306716667,0.000783333,3.33e-05,1.67e-05,0.001683333,0.004083333,0.003466667,0.000933333,0.00805,70.82,2016-01-04 04:24:00,54.91,0.003466667,0.57,0.0,0.0,1018.37,70.82,0.306716667,10.0,27.0,7.23
0.031983333,0.0,0.138583333,0.020466667,0.0635,0.013,0.04215,0.590816667,0.00055,1.67e-05,0.0,0.0018,0.0042,0.003433333,0.001016667,0.13435,72.84,2016-01-04 04:25:00,54.81,0.003433333,0.53,0.0,0.0,1018.4,72.84,0.590816667,10.0,5.0,5.78
0.03205,1.67e-05,0.005166667,0.020483333,0.06425,0.0131,0.042166667,0.30395,0.000783333,1.67e-05,0.0,0.001666667,0.004233333,0.003466667,0.001,0.008083333,74.61,2016-01-04 04:26:00,54.43,0.003466667,0.49,0.0,0.0,1018.78,74.61,0.30395,10.0,356.0,4.79
0.031916667,1.67e-05,0.136933333,0.020466667,0.064466667,0.013083333,0.042166667,0.549616667,0.000516667,5e-05,0.0,0.001716667,0.00405,0.00345,0.00105,0.0079,75.87,2016-01-04 04:27:00,55.02,0.00345,0.48,0.0,0.0,1018.7,75.87,0.549616667,10.0,305.0,5.05
0.029916667,0.0,0.0051,0.0202,0.064816667,0.01295,0.041716667,0.400566667,0.000733333,3.33e-05,0.0,0.001466667,0.003916667,0.0032,0.00095,0.00785,76.44,2016-01-04 04:28:00,54.76,0.0032,0.47,0.0,0.0,1018.45,76.44,0.400566667,10.0,327.0,5.29
0.029383333,0.0,0.12605,0.019933333,0.063766667,0.012766667,0.041166667,1.135716667,0.00085,0.414183333,3.33e-05,0.338633333,0.003983333,0.005433333,0.0009,0.007933333,76.53,2016-01-04 04:29:00,55.43,0.005433333,0.48,0.0,0.0,1018.25,76.53,1.135716667,10.0,326.0,4.7
0.029216667,0.0,0.1406,0.02015,0.0638,0.01285,0.077016667,0.987566667,0.0004,8.33e-05,0.0,0.336316667,0.003966667,0.017166667,0.000983333,0.130966667,76.7,2016-01-04 04:30:00,54.98,0.017166667,0.47,0.0,0.0,1018.21,76.7,0.987566667,10.0,326.0,4.61
0.028633333,1.67e-05,0.00495,0.019983333,0.06135,0.0127,0.123316667,0.39925,0.00075,0.0001,0.0,0.010566667,0.004016667,0.088166667,0.001,0.132716667,75.45,2016-01-04 04:31:00,55.48,0.088166667,0.5,0.0,0.0,1018.31,75.45,0.39925,10.0,328.0,3.46
0.028766667,0.0,0.127766667,0.019933333,0.06855,0.012783333,0.039233333,0.3651,0.000533333,6.67e-05,3.33e-05,0.010516667,0.003983333,0.0791,0.000983333,0.008133333,72.76,2016-01-04 04:32:00,57.52,0.0791,0.59,0.0,0.0,1018.53,72.76,0.3651,10.0,274.0,4.58
0.029383333,0.0,0.0052,0.020683333,0.066533333,0.013083333,0.039516667,0.13605,0.000783333,1.67e-05,1.67e-05,0.009933333,0.003966667,0.172283333,0.00095,0.024999999999999994,66.26,2016-01-04 04:33:00,58.76,0.172283333,0.77,0.0,0.0,1018.72,66.26,0.13605,9.67,238.0,3.82
0.0295,1.67e-05,0.1212,0.0206,0.066716667,0.01305,0.03945,0.0105,0.000533333,3.33e-05,1.67e-05,0.005666667,0.004,0.4477,0.000983333,0.008016667,62.78,2016-01-04 04:34:00,58.39,0.4477,0.86,0.0,0.0,1018.86,62.78,0.0105,10.0,228.0,1.88
0.028933333,1.67e-05,0.005116667,0.020233333,0.081083333,0.012883333,0.039333333,0.2621,0.00075,1.67e-05,0.0,0.003466667,0.003933333,0.12085,0.000916667,0.010183333,59.22,2016-01-04 04:35:00,56.72,0.12085,0.91,0.0,0.0,1018.97,59.22,0.2621,8.63,214.0,0.6
0.029183333,1.67e-05,0.005116667,0.020216667,0.081166667,0.01285,0.039483333,0.01405,0.000716667,5e-05,1.67e-05,0.001666667,0.003983333,0.421316667,0.000983333,0.00815,58.44,2016-01-04 04:36:00,56.0,0.421316667,0.92,0.0,0.0,1018.68,58.44,0.01405,7.86,252.0,1.59
0.02935,1.67e-05,0.137916667,0.0203,0.066083333,0.012933333,0.03935,0.079416667,0.000516667,8.33e-05,0.0,0.001783333,0.004133333,0.37175,0.001,0.00915,57.13,2016-01-04 04:37:00,54.7,0.37175,0.92,0.0,0.0,1018.87,57.13,0.079416667,6.91,270.0,0.55
0.029183333,0.0,0.005016667,0.020233333,0.0662,0.012816667,0.039466667,0.05975,0.000783333,8.33e-05,1.67e-05,0.001716667,0.0041,0.351783333,0.000983333,0.137133333,56.24,2016-01-04 04:38:00,53.93,0.351783333,0.92,0.0,0.0,1018.98,56.24,0.05975,5.46,221.0,1.98
0.028816667,0.0,0.125666667,0.02,0.065816667,0.012833333,0.039433333,0.246733333,0.00055,6.67e-05,1.67e-05,0.001516667,0.004,0.18035,0.000966667,0.007933333,55.25,2016-01-04 04:39:00,53.27,0.18035,0.93,0.0,0.0,1019.12,55.25,0.246733333,4.8,314.0,0.88
0.0286,0.0,0.005016667,0.0201,0.065616667,0.012716667,0.086016667,0.345383333,0.000783333,0.0001,1.67e-05,0.001566667,0.003933333,0.099133333,0.000933333,0.1341,54.9,2016-01-04 04:40:00,52.95,0.099133333,0.93,0.0,0.0,1019.53,54.9,0.345383333,5.37,332.0,2.76
0.028783333,0.0,0.137616667,0.020333333,0.065983333,0.012833333,0.075333333,0.650783333,0.000516667,0.0,1.67e-05,0.0015333330000000256,0.004,0.0291,0.000983333,0.134616667,55.55,2016-01-04 04:41:00,53.62,0.0291,0.93,0.0,0.0,1020.06,55.55,0.650783333,5.1,292.0,2.04
0.029883333,0.0,0.005066667,0.020333333,0.064966667,0.012933333,0.113683333,0.35305,0.000783333,3.33e-05,0.0,0.001616667,0.004,0.0017,0.000983333,0.00805,58.42,2016-01-04 04:42:00,56.14,0.0017,0.92,0.0,0.0,1020.56,58.42,0.35305,6.3,64.0,0.72
0.0311,0.0,0.127483333,0.020066667,0.06425,0.0128,0.1254,0.603783333,0.000566667,1.67e-05,1.67e-05,0.001666667,0.004,0.003233333,0.001,0.00805,62.46,2016-01-04 04:43:00,58.92,0.003233333,0.88,0.0,0.0,1020.76,62.46,0.603783333,8.97,315.0,1.03
0.03125,0.0,0.004933333,0.02025,0.063583333,0.012833333,0.138683333,0.618933333,0.000766667,0.00015,0.0,0.001666667,0.003933333,0.003283333,0.001,0.137083333,67.85,2016-01-04 04:44:00,60.4,0.003283333,0.77,0.0,0.0,1020.73,67.85,0.618933333,9.92,243.0,5.84
0.031066667,1.67e-05,0.125416667,0.020416667,0.0638,0.01295,0.502316667,0.915933333,0.000616667,0.0002,1.67e-05,0.001533333,0.003933333,0.0032,0.000916667,0.007883333,73.26,2016-01-04 04:45:00,59.83,0.0032,0.63,0.0,0.0,1020.22,73.26,0.915933333,10.0,229.0,3.7
0.0318,0.0,0.005033333,0.020583333,0.063916667,0.013066667,0.243583333,0.733233333,0.00085,8.330000000000002e-05,0.0,0.001983333,0.004083333,0.003533333,0.000916667,0.008066667,76.96,2016-01-04 04:46:00,59.08,0.003533333,0.54,0.0,0.0,1019.72,76.96,0.733233333,10.0,220.0,6.25
0.032,0.0,0.124166667,0.020616667,0.0637,0.013033333,0.04215,0.583233333,0.0006,1.67e-05,0.0,0.0019,0.004233333,0.003466667,0.001,0.135283333,79.03,2016-01-04 04:47:00,57.21,0.003466667,0.47,0.0,0.0,1019.43,79.03,0.583233333,10.0,195.0,6.07
0.031983333,0.0,0.005116667,0.020483333,0.06435,0.013066667,0.042083333,0.387166667,0.00075,3.33e-05,0.0,0.001783333,0.00405,0.0035,0.001066667,0.008016667,81.04,2016-01-04 04:48:00,57.02,0.0035,0.44,0.0,0.0,1018.51,80.97,0.387166667,10.0,200.0,8.16
0.031866667,0.0,0.1219,0.020366667,0.06425,0.013016667,0.042016667,0.44995,0.000583333,5e-05,0.0,0.00225,0.0042,0.003466667,0.001,0.007983333,82.2,2016-01-04 04:49:00,55.93,0.003466667,0.4,0.0,0.0,1017.85,82.88,0.44995,10.0,196.0,8.26
0.032016667,0.0,0.005166667,0.0205,0.063933333,0.013083333,0.042133333,0.303433333,0.000783333,1.67e-05,0.0,0.001683333,0.004116667,0.00335,0.001,0.008116667,82.77,2016-01-04 04:50:00,56.85,0.00335,0.4,0.0,0.0,1017.51,83.4,0.303433333,10.0,251.0,6.44
0.031383333,0.0,0.120283333,0.020516667,0.0643,0.0131,0.042,0.4481,0.0006,5e-05,1.67e-05,0.00165,0.004,0.003566667,0.000833333,0.008016667,83.21,2016-01-04 04:51:00,57.48,0.003566667,0.41,0.0,0.0,1017.15,83.78,0.4481,10.0,203.0,6.24
